bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
463,22709,11,,,20,2,,,,,,,,,,,,,,,,,,,,,,,28,16,,,,,,,,,5,6,,,,,32,12,,,,,,,229,8,,,,,94,13,2004,12,,,,,,,,,12233,9,6,13,,,19,10,3,14,,,135,18,,,,,,,,,,,,,,,,,,,,,,,85,20,,,,,29,14,,,,,67,24,,,,,33,14,,,,,,,,,859,12,2414,6,,,,,,,,,,,,,32,22,,,,,,,4,7,,,,,,,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,17,7,10,59,16,,,,,,,,,,,,,,,,,481,15,,,,,813,4,,,,,1681,11,,,,,,,,,,,,,,,,,,,16,11,,,,,17,9,,,,,147,18,,,,,,,,,,,,,41,9,,,,,68,21,,,,,46,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,10
181,22601,12,8,4,,,,,,,,,248,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,,,,,,,,,,,,152,10,2219,11,,,,,,,,,12618,7,,,1937,7,,,6,8,,,109,21,,,1405,9,,,,,,,,,,,,,,,,,,,198,9,,,,,227,4,,,,,244,10,,,,,,,,,,,,,,,306,40,178,36,,,,,,,,,,,,,,,,,,,,,8,5,,,,,,,48,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,14,,,77,15,,,,,,,,,,,,,,,,,311,23,,,,,219,18,,,,,824,23,,,,,,,,,,,,,98,3,,,,,,,,,,,,,,,,,226,9,,,,,,,,,,,,,12,12,,,,,115,15,,,,,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,21
13,20096,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,7,,,,,,,180,10,,,7,5,98,12,1442,16,,,,,,,,,9723,12,5,21,1683,10,,,10,4,,,,,5,2,932,18,,,,,,,,,,,,,,,,,,,914,2,,,,,,,,,,,378,3,,,,,,,,,,,,,,,717,18,1177,13,,,,,,,,,,,,,131,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,114,6,12,56,19,,,,,,,,,,,,,,,,,500,14,,,,,323,13,,,71,9,921,18,,,,,,,,,,,,,,,,,13,16,43,7,,,,,61,5,,,,,196,11,,,,,,,,,,,,,,,,,,,53,24,,,,,,,,,,,,,,,8,16,,,,,,,,,,,,,,,,,,,,,380,13
320,19939,14,,,,,,,,,,,199,7,,,,,,,,,,,,,,,109,8,,,,,,,,,21,2,,,,,68,4,,,,,,,95,16,,,14,4,31,23,1267,22,,,,,161,6,,,8994,13,25,2,1266,14,29,7,,,26,16,177,16,,,1255,13,,,,,,,12,2,,,10,2,,,9,3,,,89,18,41,5,,,,,,,,,365,4,,,,,382,5,,,,,,,15,4,323,38,356,25,,,,,10,3,,,,,22,2,39,19,,,,,,,15,3,,,,,,,35,10,,,,,,,,,14,4,,,,,42,5,,,,,,,,,,,,,1037,4,18,2,58,18,,,,,,,,,,,,,,,,,825,8,,,,,218,19,,,75,8,1228,15,,,,,,,,,13,2,,,,,,,69,8,72,5,,,,,,,,,,,80,27,,,,,17,6,,,13,3,,,19,10,,,,,212,11,,,12,1,123,6,,,,,,,,,40,10,,,,,,,,,,,,,,,,,,,,,294,17
1294,19921,15,,,,,,,,,,,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,,,,,,,,,,,,,71,15,1336,19,,,,,,,,,8375,14,7,11,1116,18,,,,,,,286,7,,,4710,2,,,,,,,,,,,,,,,,,,,166,10,,,,,,,,,,,183,15,,,,,48,13,,,,,4,5,,,1557,6,,,,,,,,,,,,,,,37,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,587,12,,,51,22,,,,,5,4,,,,,,,,,,,75,45,,,,,,,,,,,773,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,14,,,,,,,,,,,,,,,,,,,45,26,,,,,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,18
2243,15998,16,,,,,,,,,,,,,,,,,,,,,,,,,,,34,13,,,,,,,,,,,,,,,7,54,,,,,,,,,,,,,,,3080,7,,,,,,,,,7587,15,,,,,,,,,,,,,,,1347,10,,,,,,,,,,,,,,,,,,,,,,,,,78,11,,,,,146,18,,,,,,,,,,,,,,,474,29,226,33,,,,,,,,,,,,,17,41,,,,,,,,,,,,,,,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,8,,,,,,,,,,,,,,,,,,,,,48,57,,,,,487,9,,,43,10,906,20,,,,,,,7,5,,,,,,,,,,,75,4,,,,,441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,38
2425,15130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,17,29,,,,,,,,,,,,,65,16,959,28,,,,,,,,,5503,22,4,30,1329,11,,,6,9,68,10,211,13,,,1010,16,,,,,,,,,,,,,,,,,,,148,12,,,,,,,,,,,86,21,,,,,,,,,,,,,,,682,20,616,18,,,,,,,,,,,,,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,22,,,,,,,,,,,,,,,,,,,,,370,19,,,,,510,8,,,179,4,2568,7,,,,,,,,,,,,,,,,,89,5,,,,,,,,,,,,,138,19,,,,,24,5,,,,,,,,,,,,,,,,,,,101,8,,,,,,,,,13,13,,,,,,,,,,,,,,,,,,,,,134,28
822,13896,18,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,,,,,,,,,,,,,,21,23,,,,,,,,,,,4,6,21,32,1510,14,,,,,,,,,5717,20,5,23,811,21,,,,,,,305,6,,,694,25,,,,,,,,,,,,,,,,,,,51,28,,,,,,,,,,,254,8,,,,,,,,,,,,,,,780,17,636,16,,,,,,,,,,,,,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,15,5,15,54,21,,,,,,,,,,,,,,,,,864,6,,,,,112,30,,,,,852,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,12,,,,,,,,,,,,,,,,,,,,,,,,,8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,14
2719,13546,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81,,,,,,,13,41,,,,,24,26,694,41,,,,,,,,,10519,11,6,15,492,27,,,,,,,47,36,,,745,21,,,,,,,,,,,,,,,,,,,70,22,,,,,,,,,,,21,37,,,,,,,,,,,,,,,258,45,,,,,,,,,,,,,,,12,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,47,,,,,,,,,,,,,,,,,,,,,71,47,,,,,,,,,,,292,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,,,,,,,,,,,,,,,,,,,,,,,,,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,29
25821,12792,20,,,,,,,,,,,66,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3317,5,,,,,,,,,742,125,6,20,1306,13,,,,,,,,,,,3911,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328,3,,,,,,,,,,,,,,,,,,,,,,,,,,,25,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,12315,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,43,24,,,3,8,32,22,553,47,,,,,,,,,575,153,8,10,627,25,15,14,,,,,56,32,,,388,47,,,,,,,,,,,,,,,,,,,,,,,,,40,13,,,,,,,,,,,,,,,,,,,,,462,31,2745,4,,,,,,,,,,,,,2394,1,,,,,,,,,,,,,,,,,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,302,21,,,,,,,,,,,,,,,,,,,,,347,22,,,,,270,15,,,,,793,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598,2
811,11192,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,6,,,,,,,17,32,,,,,,,995,26,,,,,,,,,3817,36,,,1904,9,,,,,,,154,17,,,848,19,,,,,,,,,,,,,,,,,,,284,6,,,,,,,,,,,147,17,,,,,,,,,,,,,,,95,79,234,31,,,,,,,,,,,,,189,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,7,,,29,28,,,,,,,,,,,,,,,,,771,9,,,,,379,11,,,98,6,318,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,11107,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11,,,,,,,,,,,,,550,2,1313,20,,,,,,,,,4974,28,9,8,869,20,,,5,11,,,256,10,,,1034,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,,,,,,,,,967,9,30,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,18,,,94,13,,,,,,,,,,,,,,,,,,,,,,,124,28,,,,,128,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,11088,24,,,,,,,,,,,,,,,,,,,,,,,,,,,185,6,,,,,,,,,,,,,,,,,,,,,,,263,7,,,,,,,3235,6,,,,,,,,,3168,44,10,7,149,52,,,,,401,4,,,,,214,64,,,,,,,,,,,,,,,,,,,,,,,,,141,6,,,,,193,14,,,,,,,,,,,,,,,446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,965,5,,,,,,,,,,,,,,,,,,,,,1052,4,,,,,,,,,,,93,67,,,,,,,,,,,,,30,8,,,117,2,,,,,,,,,2,3,,,236,8,,,,,,,,,,,,,,,,,,,126,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,47
39856,10538,25,,,,,,,,,,,,,,,,,,,,,,,,,,,183,7,,,,,,,,,,,,,,,38,10,,,,,,,111,15,,,,,16,38,959,29,,,,,,,,,3945,34,,,,,,,,,,,,,,,1321,11,,,,,,,,,,,,,,,,,,,124,14,,,,,,,,,,,238,11,,,,,,,,,,,,,,,1310,8,,,,,,,,,,,,,,,30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47,,,,,,,,,,,,,,,,,629,13,,,,,,,,,,,1352,13,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,22
5072,10528,26,,,,,,,,,,,5,20,,,,,,,,,,,,,,,20,17,,,,,81,2,,,,,,,,,9,47,,,,,,,,,,,,,175,8,675,42,,,,,,,,,7228,17,3,36,96,64,,,,,,,,,,,418,42,,,,,,,,,,,,,,,17,2,,,,,623,2,,,,,,,,,,,,,,,175,9,,,,,,,,,73,86,256,29,,,,,,,,,,,,,43,16,,,,,,,,,,,,,,,,,,,,,2,1,,,17,3,,,150,2,,,,,,,,,,,,,,,35,78,7,11,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,56,,,,,,,,,,,,,,,14,2,,,,,,,,,,,,,,,22,60,,,,,60,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,57
28,10494,27,,,,,,,,,,,259,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,53,,,,,,,,,3120,46,,,297,39,,,,,,,27,44,,,319,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12,,,,,,,,,283,43,5441,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,64,,,,,,,,,,,,,,,,,,,136,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,9817,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,16,,,,,,,167,12,,,,,,,848,31,,,,,,,,,5089,27,,,379,33,,,9,5,128,7,,,,,1021,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,,,,,,,,,,,,,,,800,16,237,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,24,,,32,25,,,,,,,,,,,,,,,,,458,16,,,,,128,26,,,,,,,,,,,,,,,,,,,,,,,12,18,,,,,,,20,8,,,,,103,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,48
