bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2162,22131,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,13,30,,,,,,,104,17,,,,,28,31,1297,21,,,,,,,,,10211,11,,,681,22,,,,,,,123,25,,,960,17,,,,,6,3,,,,,,,,,,,,,,,17,47,,,,,,,,,,,181,9,,,,,,,13,19,,,,,,,3,11,579,17,5,113,,,,,,,9,4,,,,,82,8,,,,,,,,,,,,,,,,,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,44,5,12,,,,,,,,,,,,,,,,,,,,,,,400,14,,,,,269,19,,,,,17,10,4414,3,,,,,,,,,,,,,,,,,3,8,,,,,12,14,,,,,16,14,,,,,80,25,,,,,,,,,,,,,,,,,21,22,,,,,85,10,,,,,,,,,30,18,,,,,,,,,,,,,,,,,,,,,,,2333,5
13,19008,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,,,,,,,81,21,,,7,7,49,21,1483,18,,,,,44,10,,,8341,12,3,33,1448,11,,,11,5,,,50,37,5,2,669,26,,,,,,,,,,,,,,,,,,,,,1976,2,,,,,,,,,,,115,15,,,5,1,,,,,,,,,,,,,339,25,1548,8,,,,,,,,,,,,,46,16,,,,,,,,,,,,,,,,,,,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,9,23,2,53,18,,,,,,,,,,,,,,,,,,,,,164,26,,,,,295,16,,,,,34,9,703,19,,,,,,,,,,,,,,,,,,,,,15,14,19,10,,,,,56,7,,,,,171,14,,,,,,,,,,,,,,,,,29,18,,,,,,,,,,,,,,,24,19,,,,,,,,,,,,,,,,,,,,,,,392,19
25821,17734,13,,,,,,,,,,,456,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736,10,,,,,,,,,1140,85,11,7,1421,12,,,,,,,,,,,4305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,5,,,,,,,,,,,,,,,,,,,,,,,3551,1
29351,17218,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,,,,,,,,,,,,,,,,,,,,,,,,,97,18,,,,,,,3153,8,,,,,,,,,2871,31,,,190,48,102,3,,,,,101,28,,,327,50,,,,,,,,,,,,,,,,,,,,,673,7,,,,,,,,,,,21,33,13,5,,,,,,,,,,,,,,,,,179,44,,,,,,,,,,,,,12,51,,,,,,,,,,,,,,,,,201,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,35,,,,,,,,,,,,,,,,,,,,,,,,,553,10,,,,,,,,,,,,,7409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,38,,,,,,,,,,,,,,,,,,,,,,,676,1,,,,,,,,,311,6,,,,,,,,,,,,,,,,,,,,,,,60,56
2425,16882,15,,,,,,,,,,,98,9,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,,,,26,15,,,,,,,183,11,,,,,80,13,1524,17,,,,,,,,,4126,22,4,29,1509,10,,,9,10,101,11,235,11,,,1208,15,,,,,,,,,,,,,,,,,,,,,138,17,,,,,,,,,,,137,11,,,,,,,,,,,,,,,,,1091,6,504,21,,,,,,,,,,,,,11,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,23,,,,,,,,,,,,,,,,,,,,,,,,,892,7,,,,,818,5,,,,,178,3,3129,5,,,,,,,,,,,,,,,,,,,,,77,6,,,,,,,,,,,,,160,15,,,,,18,6,,,,,,,,,,,,,,,,,193,5,,,,,,,,,35,17,,,,,,,,,,,,,,,,,,,,,,,126,36
320,16636,16,,,,,,,,,,,76,10,,,,,15,4,,,,,,,,,14,1,,,87,9,,,,,,,,,15,4,,,,,27,13,,,,,,,96,19,,,9,5,37,23,1371,20,,,,,98,7,,,7109,17,19,4,869,20,18,12,,,46,17,330,8,,,1338,13,,,,,,,6,3,,,5,3,,,26,3,,,,,121,21,110,5,,,,,,,,,166,10,,,,,,,487,4,,,,,,,9,6,205,37,375,30,,,,,9,4,,,,,46,2,23,25,,,,,,,14,3,,,,,,,,,23,12,32,10,,,,,,,,,7,6,,,,,76,5,,,,,,,,,,,,,966,7,18,3,63,14,,,,,,,6,4,,,,,,,,,,,,,362,15,,,,,331,15,,,,,100,8,837,16,,,,,,,,,,,,,7,3,,,,,,,57,9,31,6,,,,,,,,,,,67,29,,,,,22,5,,,16,4,16,14,,,,,28,19,,,12,1,61,13,,,,,,,,,40,15,,,,,,,,,,,7,5,,,,,,,,,,,275,24
2243,15803,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,14,,,,,,,,,,,,,,,13,31,,,,,,,,,,,,,,,4978,1,,,,,,,,,4795,20,,,,,,,,,,,,,,,1398,10,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,117,14,,,,,,,,,,,,,,,,,482,20,191,41,,,,,,,,,,,,,16,38,,,,,,,,,,,,,,,,,54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,8,,,,,,,,,,,,,,,,,,,,,,,,,949,6,,,,,440,11,,,,,13,13,705,18,,,,,,,,,,,4,7,,,,,,,,,,,59,4,,,,,447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,43
1294,15685,18,,,,,,,,,,,35,18,,,,,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,11,,,,,,,,,,,,,90,11,1237,23,,,,,,,,,8208,13,14,6,861,21,,,10,8,113,9,187,15,,,1958,6,,,,,,,,,,,,,12,4,,,,,,,213,12,,,,,,,,,,,76,18,,,,,,,33,15,,,,,12,2,,,952,8,,,,,,,,,,,,,,,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8,,,,,,,,,,,,,533,14,,,30,25,,,,,,,10,2,,,,,,,,,,,,,48,45,,,,,,,,,,,,,565,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,11,,,,,,,,,,,23,12,,,,,19,24,,,,,13,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,30
811,15673,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10,,,,,,,17,42,,,,,,,1658,15,,,,,,,,,3890,23,4,28,1738,7,,,,,,,144,21,,,1598,8,,,,,,,,,,,,,7,5,,,,,,,1669,3,,,,,,,,,,,92,16,,,,,,,,,,,,,,,,,75,80,379,29,,,,,,,,,,,,,185,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,5,,,16,31,,,,,,,,,,,,,,,,,,,,,293,19,,,,,493,10,,,,,106,7,278,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799,7
50381,15581,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,1187,24,,,,,,,,,11651,8,,,504,28,,,,,48,16,163,18,,,270,51,,,,,,,,,,,,,,,,,,,,,256,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,12,88,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,14080,21,118,2,,,,,,,,,74,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,8,,,,,,,,,,,,,154,9,1479,19,,,,,,,,,7507,14,,,1266,16,,,10,7,,,77,31,,,779,20,,,,,,,,,,,,,,,,,,,,,209,13,,,,,161,5,,,,,55,23,,,,,,,,,,,,,,,,,250,34,125,54,,,,,,,,,,,,,,,,,,,,,11,6,,,,,,,,,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,20,,,36,23,,,,,,,,,,,,,,,,,,,,,147,29,,,,,136,26,,,,,,,536,23,,,,,,,,,,,,,,,,,116,2,,,,,,,,,1,4,,,,,,,210,10,,,,,,,,,,,12,16,,,,,52,10,,,,,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,32
5072,11757,22,,,,,,,,,,,1,25,,,,,,,,,,,,,,,,,,,17,15,,,,,250,3,,,,,,,,,8,47,,,,,,,,,,,,,190,7,471,53,,,,,,,,,7439,15,9,12,84,71,,,,,50,15,,,,,354,46,,,,,,,,,,,,,,,32,2,,,,,,,969,2,,,,,,,,,,,,,,,,,226,7,,,,,,,,,83,69,424,24,,,,,,,,,,,,,17,36,,,,,,,,,,,,,,,,,,,,,,,,,46,1,,,44,2,,,323,2,65,6,,,,,,,,,,,,,82,51,11,8,120,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,66,,,,,,,,,,,,,,,,,,,18,2,,,,,,,,,,,,,,,31,42,,,,,243,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,57
3886,10421,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,6,,,,,,,,,,,,,,,9,38,,,,,,,188,10,,,,,88,12,2891,9,,,,,,,,,2304,45,4,31,377,35,18,13,2,19,83,13,286,9,,,439,38,,,,,6,4,,,,,,,,,,,,,,,31,38,,,,,,,,,,,456,2,,,,,,,,,,,,,,,,,683,14,115,55,,,,,,,,,,,,,13,46,,,,,,,,,10,2,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,34,4,14,85,11,,,,,,,,,,,,,,,,,,,,,245,23,,,,,701,6,,,,,256,2,199,41,,,,,,,,,,,,,,,,,,,,,63,8,16,11,,,,,295,2,,,,,94,23,,,,,,,,,,,,,,,,,52,11,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,35
27443,9833,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,19,,,,,,,61,23,,,10,4,44,22,617,43,,,,,117,6,,,517,151,11,8,420,32,29,9,,,,,105,27,,,355,45,,,,,,,,,,,,,,,,,,,,,66,27,,,,,45,11,,,,,,,,,,,,,,,,,,,,,,,396,23,1161,12,,,,,,,,,,,,,491,2,,,,,,,,,,,,,,,,,,,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,31,,,,,,,,,,,,,,,,,,,,,,,,,291,20,,,,,134,28,,,,,,,1052,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,1,,,,,,,,,,,56,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,3
2392,8924,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,16,,,,,,,142,14,,,,,,,819,31,,,,,36,12,,,5094,18,,,206,45,,,8,11,157,7,75,32,,,670,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,20,,,,,,,,,,,,,,,,,276,31,252,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,25,,,62,15,,,,,,,,,,,,,,,,,,,,,348,16,,,,,125,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,,,,,,,24,12,,,,,116,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,31
